student_id,course_name,current_grade,attendance_rate,assignments_completed,missed_deadlines,participation_score,midterm_grade,study_group_attendance,office_hours_visits,extra_credit_completed
692,English Literature,72.69,75.8,10,2,68.45,83.36,7,1,0
692,Physics 101,77.34,75.8,9,3,77.47,73.98,1,6,0
692,Mathematics 201,73.76,75.8,8,2,77.16,71.49,1,0,0
693,Chemistry 201,72.15,74.39,11,3,71.39,73.29,1,0,2
693,English Literature,77.03,74.39,12,1,75.15,80.95,6,1,0
693,Computer Science 101,70.23,74.39,10,3,74.43,74.03,3,3,0
693,Physics 101,75.62,74.39,8,2,84.19,67.84,10,1,1
694,Biology 101,73.06,73.96,9,2,74.35,76.28,3,1,2
694,Physics 101,78.65,73.96,10,2,67.84,82.26,8,0,0
694,Chemistry 201,76.36,73.96,9,2,75.14,80.76,2,5,1
694,English Literature,81.2,73.96,9,1,73.69,77.48,2,6,1
695,Chemistry 201,64.6,63.18,9,0,66.12,63.61,7,2,1
695,Computer Science 101,64.12,63.18,10,0,61.58,59.67,1,6,1
695,English Literature,63.42,63.18,12,0,64.94,60.92,8,5,0
695,Physics 101,62.67,63.18,10,2,61.52,72.89,9,1,2
695,Biology 101,66.64,63.18,9,2,65.5,69.44,7,1,1
696,Biology 101,82.88,78.74,10,5,75.18,83.65,2,6,0
696,English Literature,81.0,78.74,11,5,70.06,74.61,10,0,1
696,Mathematics 201,78.21,78.74,10,5,70.93,74.86,5,2,0
696,Physics 101,83.92,78.74,8,5,72.09,86.48,5,3,2
697,Biology 101,91.95,88.78,9,3,89.66,94.23,9,3,1
697,Chemistry 201,84.5,88.78,12,3,87.59,81.48,0,3,0
697,English Literature,84.59,88.78,8,5,79.22,88.99,8,1,0
697,Mathematics 201,89.91,88.78,12,3,94.99,94.63,3,4,1
697,Computer Science 101,91.39,88.78,12,3,84.54,95.18,3,6,1
698,Biology 101,80.42,75.98,9,1,76.26,83.34,3,6,1
698,English Literature,78.6,75.98,8,1,85.56,73.69,3,1,0
698,Physics 101,79.67,75.98,9,1,85.29,80.01,8,3,2
698,Mathematics 201,72.04,75.98,8,1,77.25,78.75,9,3,0
699,Biology 101,75.17,74.85,9,3,78.41,78.53,1,3,2
699,Physics 101,70.19,74.85,11,3,78.38,69.53,3,3,1
699,Mathematics 201,77.36,74.85,8,3,70.12,79.26,3,2,0
699,English Literature,74.6,74.85,8,2,65.28,73.05,7,3,1
699,Chemistry 201,70.47,74.85,9,1,82.61,77.19,10,2,2
700,Physics 101,91.47,91.0,12,5,84.97,94.12,10,5,1
700,English Literature,93.16,91.0,8,3,83.45,95.37,3,1,0
700,Computer Science 101,91.26,91.0,12,4,91.26,88.73,4,1,1
700,Biology 101,87.73,91.0,8,4,96.67,85.71,8,3,0
701,English Literature,72.98,76.14,12,3,86.02,72.31,0,1,2
701,Computer Science 101,78.16,76.14,9,2,71.53,75.44,9,0,0
701,Chemistry 201,74.01,76.14,8,1,75.45,76.73,9,0,1
701,Biology 101,82.15,76.14,9,2,78.2,73.47,7,5,2
701,Physics 101,82.38,76.14,10,2,84.22,72.43,3,3,0
702,Computer Science 101,93.98,84.03,10,2,77.02,92.33,0,5,1
702,English Literature,89.62,84.03,9,1,77.27,83.85,8,6,1
702,Chemistry 201,90.55,84.03,8,1,80.94,96.64,4,0,0
702,Mathematics 201,84.67,84.03,9,2,75.7,82.5,10,1,0
703,Computer Science 101,79.1,83.29,12,4,91.61,85.34,4,5,0
703,Mathematics 201,79.45,83.29,12,4,76.74,83.93,6,5,1
703,English Literature,86.48,83.29,10,4,84.18,74.5,7,4,1
703,Physics 101,85.26,83.29,9,5,86.41,84.91,5,3,2
704,Computer Science 101,83.73,81.49,9,5,79.37,85.81,3,5,2
704,Physics 101,85.0,81.49,10,5,83.23,74.42,4,3,0
704,English Literature,84.93,81.49,12,5,87.91,78.2,6,0,0
704,Mathematics 201,77.48,81.49,9,3,80.61,75.53,7,3,2
704,Biology 101,81.69,81.49,10,5,83.46,75.98,8,5,1
705,Biology 101,84.97,81.5,12,3,73.12,85.17,0,5,1
705,Chemistry 201,81.45,81.5,9,4,80.23,80.47,10,5,0
705,Computer Science 101,75.87,81.5,9,5,80.78,78.27,0,6,0
705,Physics 101,77.5,81.5,10,3,82.64,73.34,9,5,1
705,English Literature,82.63,81.5,11,4,86.39,87.67,2,3,2
706,Mathematics 201,87.75,85.06,11,3,92.7,80.46,1,6,2
706,Physics 101,89.67,85.06,8,4,88.79,79.61,1,3,1
706,Biology 101,83.85,85.06,8,3,89.55,92.19,1,4,1
706,Computer Science 101,85.1,85.06,12,3,81.14,80.19,0,2,1
706,English Literature,86.69,85.06,10,3,88.5,85.51,6,0,0
707,Computer Science 101,67.62,64.26,8,0,65.64,60.69,9,6,2
707,English Literature,65.92,64.26,11,2,66.34,73.6,4,0,0
707,Chemistry 201,63.03,64.26,9,2,64.25,69.07,9,3,0
707,Mathematics 201,70.02,64.26,12,2,67.45,68.86,0,4,1
707,Physics 101,64.1,64.26,10,0,58.95,62.04,2,6,1
708,Chemistry 201,80.8,76.99,12,2,78.58,82.23,7,6,2
708,Physics 101,82.63,76.99,8,1,78.11,85.4,4,3,1
708,English Literature,74.25,76.99,10,1,70.29,77.42,10,2,1
708,Biology 101,75.16,76.99,11,1,85.18,78.4,9,5,1
708,Mathematics 201,80.52,76.99,12,2,67.19,74.85,0,0,0
709,Physics 101,93.97,91.69,11,3,100,88.59,3,5,1
709,Biology 101,85.79,91.69,11,5,99.0,84.42,1,5,2
709,Chemistry 201,87.13,91.69,11,3,92.39,92.12,1,6,1
709,English Literature,95.23,91.69,9,3,86.95,89.41,5,6,1
709,Mathematics 201,92.76,91.69,12,3,98.52,86.16,8,0,1
710,Computer Science 101,79.05,85.95,11,5,90.21,79.8,9,6,1
710,English Literature,86.26,85.95,9,5,84.01,86.94,8,1,2
710,Biology 101,88.51,85.95,11,4,83.31,80.11,3,1,0
710,Chemistry 201,85.94,85.95,12,5,94.27,81.32,6,6,1
711,English Literature,80.79,76.33,10,4,76.72,72.39,1,3,1
711,Physics 101,83.31,76.33,12,4,82.08,77.84,6,0,0
711,Chemistry 201,82.06,76.33,10,4,84.24,73.88,3,1,2
711,Computer Science 101,78.26,76.33,8,3,74.92,83.65,1,5,2
711,Mathematics 201,75.58,76.33,10,4,73.41,72.84,8,5,1
712,Chemistry 201,96.12,95.54,12,3,99.3,91.11,8,0,1
712,Biology 101,95.74,95.54,8,5,92.53,86.91,9,3,0
712,Computer Science 101,98.94,95.54,9,5,86.2,93.66,1,4,2
712,Mathematics 201,96.78,95.54,9,3,100,99.16,1,3,2
713,Computer Science 101,79.35,79.01,9,3,84.5,82.31,6,4,2
713,English Literature,76.06,79.01,9,3,74.97,74.65,0,1,1
713,Mathematics 201,82.03,79.01,8,1,72.62,74.31,10,1,0
713,Physics 101,75.51,79.01,8,2,70.81,87.91,5,1,2
714,Biology 101,71.19,66.6,11,3,72.26,76.27,7,0,0
714,Physics 101,70.6,66.6,12,5,67.01,75.29,8,1,2
714,Computer Science 101,67.88,66.6,8,3,61.63,70.77,9,4,2
714,English Literature,71.78,66.6,8,4,64.28,66.04,2,4,1
714,Mathematics 201,73.73,66.6,12,3,74.85,74.11,1,6,0
715,Physics 101,66.1,68.84,9,0,69.78,72.05,2,6,1
715,Computer Science 101,71.12,68.84,8,2,62.82,73.71,2,4,1
715,Chemistry 201,66.38,68.84,8,1,76.29,77.6,0,0,0
715,Mathematics 201,66.17,68.84,10,2,68.25,74.9,3,6,0
715,Biology 101,74.17,68.84,8,0,68.64,77.02,7,6,1
716,Physics 101,70.02,74.5,9,4,79.88,69.61,5,2,1
716,Computer Science 101,70.15,74.5,10,5,74.75,69.81,6,3,1
716,English Literature,76.66,74.5,10,3,64.81,79.44,6,0,2
716,Biology 101,72.51,74.5,10,3,70.22,68.37,3,1,1
716,Chemistry 201,74.75,74.5,12,4,77.81,78.04,5,0,2
717,Physics 101,83.83,83.1,12,4,75.22,77.44,0,1,2
717,Biology 101,84.65,83.1,9,5,74.27,80.14,1,0,2
717,English Literature,85.66,83.1,8,3,83.16,74.03,6,3,0
717,Chemistry 201,81.22,83.1,9,3,91.24,82.45,5,4,1
718,Mathematics 201,88.73,82.75,9,2,89.29,88.91,3,1,2
718,Biology 101,89.79,82.75,12,3,88.13,86.62,10,6,2
718,English Literature,88.03,82.75,11,1,80.89,90.99,3,4,1
718,Computer Science 101,85.2,82.75,8,3,77.76,88.45,0,0,0
719,Mathematics 201,73.58,71.1,10,2,63.48,70.88,9,4,0
719,Computer Science 101,73.96,71.1,11,2,67.18,73.84,8,4,2
719,Biology 101,68.37,71.1,9,2,64.65,75.13,6,6,0
719,Physics 101,71.14,71.1,12,2,76.6,79.69,3,2,0
720,Mathematics 201,74.06,71.21,9,3,69.61,71.72,5,4,0
720,Computer Science 101,67.62,71.21,9,4,65.79,77.03,4,4,1
720,Physics 101,68.92,71.21,11,5,78.85,69.37,3,6,0
720,English Literature,67.54,71.21,10,5,62.05,68.43,3,2,2
720,Chemistry 201,69.31,71.21,10,5,77.5,71.57,10,6,1
721,Mathematics 201,70.05,72.75,12,1,66.08,79.63,9,1,2
721,Computer Science 101,75.45,72.75,8,3,80.49,79.91,5,4,1
721,Biology 101,73.56,72.75,10,1,78.91,73.83,5,1,0
721,Physics 101,73.71,72.75,10,1,70.01,73.34,5,0,0
721,English Literature,72.49,72.75,12,2,65.38,64.89,5,3,0
722,Physics 101,84.0,78.19,11,2,74.36,80.71,1,2,1
722,Mathematics 201,81.85,78.19,10,0,84.86,89.49,9,5,0
722,Computer Science 101,85.61,78.19,8,2,84.84,78.22,0,2,1
722,Chemistry 201,77.69,78.19,11,1,76.24,82.23,8,6,1
722,English Literature,84.2,78.19,8,0,68.74,89.44,8,6,0
723,Computer Science 101,80.84,75.08,8,2,71.98,73.84,7,3,2
723,Chemistry 201,77.47,75.08,11,3,69.55,78.35,0,3,1
723,English Literature,74.26,75.08,8,3,67.33,78.01,1,0,1
723,Biology 101,73.72,75.08,10,1,73.95,82.98,5,6,1
723,Physics 101,81.39,75.08,11,2,68.42,82.94,2,1,1
724,Mathematics 201,86.12,86.83,10,5,77.69,85.78,6,6,0
724,Biology 101,88.43,86.83,8,5,92.86,90.71,8,1,0
724,Computer Science 101,92.1,86.83,9,4,86.46,86.44,5,2,0
724,English Literature,83.27,86.83,8,3,96.06,95.21,3,5,1
725,Physics 101,64.13,61.62,12,2,63.79,68.81,5,2,1
725,Mathematics 201,62.48,61.62,8,1,60.47,67.71,1,3,0
725,Biology 101,61.03,61.62,12,1,64.09,61.95,2,4,1
725,Chemistry 201,59.2,61.62,8,0,69.12,70.0,3,1,2
726,Mathematics 201,86.02,78.95,9,1,69.76,84.03,8,5,0
726,Biology 101,86.87,78.95,8,0,76.81,86.33,10,0,2
726,Physics 101,83.67,78.95,12,1,71.36,90.35,4,5,2
726,English Literature,84.58,78.95,8,2,71.64,88.07,8,3,1
726,Computer Science 101,78.87,78.95,9,2,74.24,83.1,1,3,0
727,Chemistry 201,71.4,75.96,11,5,75.92,80.73,7,6,2
727,Physics 101,77.64,75.96,11,3,85.81,81.19,2,4,2
727,Mathematics 201,72.59,75.96,9,3,72.03,78.87,0,4,0
727,English Literature,72.11,75.96,9,5,67.96,75.89,6,5,0
728,Chemistry 201,70.07,70.47,10,0,74.84,71.54,10,4,2
728,English Literature,69.09,70.47,11,1,72.4,78.64,7,6,1
728,Computer Science 101,75.25,70.47,10,0,69.36,74.2,9,2,1
728,Mathematics 201,76.51,70.47,11,2,79.95,74.86,1,3,0
728,Physics 101,74.16,70.47,9,0,74.08,70.3,4,1,2
729,English Literature,79.13,76.97,9,3,67.91,71.72,4,5,1
729,Physics 101,78.88,76.97,8,5,68.68,77.64,4,6,0
729,Mathematics 201,74.91,76.97,11,3,85.65,72.88,2,0,1
729,Chemistry 201,78.2,76.97,9,5,72.21,78.02,7,6,1
730,Computer Science 101,65.38,63.63,12,2,62.16,64.25,10,5,1
730,Mathematics 201,67.62,63.63,10,2,68.41,71.04,3,6,2
730,Chemistry 201,68.15,63.63,9,1,69.52,62.23,4,0,2
730,Physics 101,68.02,63.63,9,2,64.04,70.43,8,4,1
731,Computer Science 101,77.78,75.66,11,1,66.61,84.79,10,4,0
731,Biology 101,77.37,75.66,11,1,66.94,74.73,9,3,1
731,Physics 101,79.38,75.66,9,2,84.89,72.11,1,2,1
731,Chemistry 201,77.77,75.66,8,3,68.7,81.91,2,2,2
732,English Literature,82.61,83.14,12,3,75.18,84.9,8,5,2
732,Physics 101,81.65,83.14,8,3,93.12,78.15,2,0,0
732,Chemistry 201,86.29,83.14,11,5,91.54,88.84,0,0,1
732,Computer Science 101,79.29,83.14,10,4,91.68,83.13,8,3,0
732,Mathematics 201,79.54,83.14,10,3,88.63,75.53,4,6,0
733,Biology 101,75.3,78.31,8,4,78.36,68.38,3,2,1
733,English Literature,73.76,78.31,10,4,79.43,72.38,4,4,0
733,Computer Science 101,76.71,78.31,10,5,83.65,79.57,0,1,1
733,Physics 101,73.91,78.31,12,5,82.6,74.32,10,0,2
733,Mathematics 201,78.5,78.31,11,5,68.98,69.01,0,0,2
734,Chemistry 201,73.81,73.51,11,3,79.41,69.47,4,6,1
734,Computer Science 101,68.11,73.51,11,5,76.16,74.45,3,1,1
734,Mathematics 201,65.38,73.51,10,5,69.45,64.41,10,0,2
734,Biology 101,65.47,73.51,8,3,64.27,68.45,0,1,1
734,English Literature,69.16,73.51,10,3,69.03,65.01,5,3,2
735,Physics 101,81.67,85.9,11,3,94.08,82.53,2,0,2
735,Biology 101,85.51,85.9,8,4,91.02,81.61,6,1,2
735,English Literature,86.6,85.9,9,4,95.21,87.85,10,5,1
735,Computer Science 101,80.84,85.9,12,3,88.78,85.04,0,0,2
735,Mathematics 201,86.13,85.9,9,5,86.04,84.04,9,5,1
736,Mathematics 201,76.45,80.4,9,2,83.21,77.54,3,6,1
736,English Literature,85.77,80.4,8,1,78.61,85.86,8,6,0
736,Biology 101,84.91,80.4,10,1,76.3,73.5,0,1,0
736,Chemistry 201,77.88,80.4,9,1,85.19,78.86,8,1,2
737,Biology 101,71.58,68.2,11,0,73.95,67.29,7,2,0
737,Physics 101,72.76,68.2,12,1,64.24,76.01,1,3,2
737,English Literature,69.87,68.2,8,0,62.11,62.41,1,2,1
737,Mathematics 201,69.41,68.2,8,0,75.41,73.93,2,3,2
737,Computer Science 101,71.37,68.2,10,2,68.9,71.82,6,6,2
738,Biology 101,80.16,76.53,11,1,69.51,76.02,0,2,2
738,Mathematics 201,73.6,76.53,9,3,66.53,83.68,0,5,1
738,Chemistry 201,79.62,76.53,9,3,81.56,79.58,1,0,0
738,Computer Science 101,82.14,76.53,12,1,72.41,70.82,9,6,1
738,English Literature,80.87,76.53,10,2,72.79,81.06,6,4,0
739,Physics 101,89.0,86.4,11,3,92.31,90.46,2,4,2
739,Mathematics 201,90.56,86.4,8,4,93.35,84.55,2,2,0
739,Biology 101,88.6,86.4,10,4,92.37,86.92,8,4,1
739,Chemistry 201,89.72,86.4,12,3,79.13,85.05,0,6,2
740,Biology 101,85.84,83.78,8,3,76.71,80.26,0,0,2
740,Mathematics 201,80.2,83.78,11,5,83.39,81.54,3,0,2
740,Chemistry 201,77.87,83.78,9,4,76.71,80.38,5,1,2
740,Computer Science 101,85.98,83.78,10,3,84.34,82.24,0,2,2
740,English Literature,85.13,83.78,11,3,74.64,89.42,4,4,1
741,Physics 101,69.15,65.84,8,0,56.42,70.17,0,6,1
741,English Literature,63.87,65.84,8,1,55.99,68.88,8,1,0
741,Chemistry 201,71.24,65.84,12,2,60.99,68.31,4,0,2
741,Biology 101,70.65,65.84,11,1,69.33,66.65,5,3,1
742,Biology 101,74.54,76.16,10,5,66.61,78.82,9,6,1
742,Computer Science 101,80.01,76.16,8,3,82.53,79.15,0,3,1
742,Physics 101,77.28,76.16,11,5,67.67,75.69,0,0,1
742,Chemistry 201,73.49,76.16,11,4,85.41,82.06,3,4,1
743,Physics 101,60.73,60.5,8,5,61.98,62.28,4,3,0
743,Mathematics 201,62.04,60.5,9,4,58.74,60.3,2,6,2
743,Biology 101,64.79,60.5,11,3,63.58,65.36,1,0,0
743,English Literature,63.45,60.5,12,5,56.9,58.18,5,1,0
743,Chemistry 201,58.69,60.5,12,5,63.07,59.59,9,5,0
744,Computer Science 101,75.37,79.04,12,3,71.09,85.51,8,4,1
744,Mathematics 201,80.39,79.04,10,2,85.47,74.34,8,6,0
744,Chemistry 201,77.9,79.04,9,2,71.2,84.86,4,2,0
744,Physics 101,82.98,79.04,10,3,77.95,85.56,10,5,1
744,Biology 101,84.69,79.04,8,3,75.12,82.67,8,1,2
745,Chemistry 201,74.11,81.25,10,3,78.39,81.86,6,1,0
745,Computer Science 101,81.19,81.25,12,4,87.51,79.06,0,3,0
745,English Literature,75.85,81.25,9,3,81.13,77.6,10,4,0
745,Physics 101,78.6,81.25,11,5,90.68,75.15,3,0,0
746,Biology 101,96.15,90.98,10,5,96.7,95.21,7,3,0
746,English Literature,96.41,90.98,9,4,98.0,92.26,6,4,2
746,Computer Science 101,88.9,90.98,8,3,88.58,93.0,1,1,0
746,Chemistry 201,94.71,90.98,10,3,91.49,98.09,4,2,1
747,Physics 101,85.34,88.49,8,3,81.24,96.11,2,6,0
747,Computer Science 101,84.4,88.49,10,3,88.94,90.38,2,4,1
747,Biology 101,84.73,88.49,10,5,96.77,84.46,3,6,0
747,Mathematics 201,84.31,88.49,8,4,90.63,91.5,9,3,2
747,English Literature,87.4,88.49,8,4,96.16,96.4,4,3,0
748,Mathematics 201,72.77,76.89,12,1,68.1,70.27,9,4,1
748,English Literature,82.7,76.89,11,2,73.33,77.51,10,0,2
748,Biology 101,73.16,76.89,11,2,71.26,72.55,5,6,0
748,Physics 101,76.97,76.89,10,3,79.15,81.04,7,4,0
749,Physics 101,76.42,77.97,9,3,74.04,83.13,8,0,0
749,Mathematics 201,75.57,77.97,10,5,81.91,75.45,2,4,0
749,Biology 101,78.36,77.97,12,5,82.79,71.64,6,5,0
749,Computer Science 101,76.77,77.97,8,4,70.59,71.72,5,4,1
749,Chemistry 201,76.41,77.97,12,5,77.98,68.8,4,1,0
750,Chemistry 201,75.45,70.06,10,5,79.28,75.12,6,2,0
750,Mathematics 201,75.02,70.06,9,3,70.44,72.45,10,1,0
750,Computer Science 101,69.66,70.06,10,4,62.63,72.01,1,5,2
750,English Literature,74.2,70.06,10,3,73.12,72.85,7,5,2
751,Chemistry 201,91.75,92.9,8,5,85.23,86.13,7,4,1
751,English Literature,95.54,92.9,10,4,98.95,97.07,1,5,1
751,Computer Science 101,88.5,92.9,10,3,91.83,86.43,0,0,1
751,Physics 101,89.14,92.9,9,3,93.54,94.17,3,2,2
752,Mathematics 201,89.07,90.41,8,4,89.61,95.64,10,1,1
752,Biology 101,85.11,90.41,10,5,91.05,91.76,0,5,0
752,English Literature,86.29,90.41,10,4,92.12,88.48,8,5,1
752,Computer Science 101,90.64,90.41,10,4,86.11,84.24,3,6,0
752,Physics 101,88.28,90.41,12,5,84.15,93.71,6,6,1
753,Chemistry 201,86.57,86.19,10,4,94.9,86.51,10,4,1
753,Computer Science 101,86.24,86.19,9,5,94.92,83.73,2,2,1
753,Physics 101,88.31,86.19,9,5,94.51,88.0,5,6,0
753,Biology 101,88.54,86.19,10,4,79.63,87.47,9,5,0
753,Mathematics 201,83.52,86.19,10,4,80.52,82.54,4,2,1
754,Chemistry 201,83.69,89.56,11,4,95.98,90.52,7,4,2
754,Biology 101,84.2,89.56,12,4,84.27,95.33,5,2,0
754,English Literature,83.43,89.56,11,5,83.26,85.46,0,1,0
754,Computer Science 101,91.55,89.56,12,5,97.16,92.7,9,1,2
755,Computer Science 101,75.89,71.59,10,1,61.94,66.95,4,3,0
755,Physics 101,71.23,71.59,11,2,63.16,67.28,9,1,2
755,English Literature,71.28,71.59,12,2,80.5,80.68,2,6,2
755,Biology 101,68.53,71.59,9,3,77.05,73.77,10,4,0
756,Chemistry 201,79.46,78.65,12,5,81.37,75.75,2,0,0
756,Computer Science 101,75.31,78.65,12,3,82.01,76.7,3,6,0
756,Biology 101,80.15,78.65,8,3,74.52,74.33,5,4,2
756,Mathematics 201,74.46,78.65,10,3,86.28,74.45,4,3,0
757,Physics 101,63.32,66.26,9,2,58.26,65.44,7,6,2
757,English Literature,66.64,66.26,11,1,69.75,71.82,6,5,1
757,Computer Science 101,71.86,66.26,11,0,74.57,68.28,4,3,0
757,Mathematics 201,72.13,66.26,8,2,76.24,62.49,0,6,0
757,Chemistry 201,69.53,66.26,8,0,59.73,75.52,5,3,0
758,Chemistry 201,70.25,63.75,11,0,72.28,62.9,2,3,1
758,Mathematics 201,70.11,63.75,11,1,67.79,60.32,1,4,1
758,Computer Science 101,67.53,63.75,10,0,61.95,70.18,1,6,0
758,Physics 101,69.55,63.75,10,2,62.16,60.56,7,3,2
758,Biology 101,62.52,63.75,8,1,60.45,72.99,9,5,0
759,Chemistry 201,68.25,63.49,11,1,58.73,66.06,10,6,0
759,Physics 101,61.42,63.49,12,3,68.34,61.98,6,5,0
759,Mathematics 201,60.69,63.49,8,1,61.19,60.08,5,5,1
759,English Literature,60.9,63.49,8,1,63.31,64.71,4,3,1
759,Computer Science 101,65.61,63.49,9,1,57.21,65.93,2,6,1
760,English Literature,72.47,72.04,8,4,65.47,75.39,8,5,0
760,Biology 101,74.3,72.04,9,5,63.69,81.62,10,6,1
760,Chemistry 201,71.12,72.04,10,5,66.01,73.76,6,0,0
760,Computer Science 101,77.78,72.04,8,5,82.0,76.15,2,1,0
761,English Literature,73.81,73.08,12,3,68.45,74.15,3,0,1
761,Physics 101,73.05,73.08,9,2,80.26,67.64,4,4,1
761,Chemistry 201,73.98,73.08,8,3,64.69,66.62,8,3,1
761,Mathematics 201,77.57,73.08,12,1,65.89,78.7,2,5,1
761,Biology 101,69.58,73.08,10,3,73.32,76.07,7,6,0
762,Computer Science 101,71.62,74.41,9,3,67.71,71.96,0,5,2
762,Chemistry 201,71.44,74.41,12,1,71.37,70.29,4,0,0
762,Mathematics 201,75.29,74.41,8,2,83.59,72.32,2,0,0
762,Physics 101,79.25,74.41,12,2,72.12,80.43,2,5,2
762,English Literature,77.93,74.41,11,1,70.55,82.22,6,1,1
763,Physics 101,80.61,76.65,8,3,68.82,78.2,1,1,1
763,Computer Science 101,75.57,76.65,10,3,78.22,79.25,0,4,0
763,English Literature,73.06,76.65,10,4,78.1,73.33,8,6,0
763,Biology 101,82.13,76.65,10,5,86.3,83.6,3,2,0
764,Computer Science 101,71.95,73.11,8,3,74.77,78.85,7,2,2
764,Biology 101,74.22,73.11,8,2,81.75,78.22,3,3,1
764,Mathematics 201,78.55,73.11,12,3,71.54,69.34,5,4,0
764,Chemistry 201,73.41,73.11,11,3,65.59,74.1,2,0,1
765,Computer Science 101,58.7,55.85,8,1,58.44,57.99,9,1,0
765,Biology 101,54.99,55.85,9,0,60.57,53.95,2,4,2
765,English Literature,52.3,55.85,12,2,54.04,51.44,0,5,1
765,Chemistry 201,51.75,55.85,9,1,53.55,60.18,9,0,2
765,Mathematics 201,58.7,55.85,8,0,46.71,56.33,10,0,1
766,Computer Science 101,70.58,72.31,9,1,66.43,67.0,9,6,2
766,Biology 101,73.07,72.31,8,1,79.33,65.96,7,4,1
766,Physics 101,68.49,72.31,9,1,66.72,68.17,1,2,2
766,English Literature,77.81,72.31,11,2,72.84,75.49,4,6,0
767,English Literature,78.47,77.51,12,3,71.41,77.63,4,0,2
767,Chemistry 201,73.48,77.51,11,3,84.36,69.81,2,1,0
767,Computer Science 101,78.4,77.51,12,3,86.86,71.74,4,1,1
767,Physics 101,74.71,77.51,11,1,85.31,69.32,8,4,0
767,Biology 101,81.95,77.51,9,1,86.62,80.54,4,6,1
768,Mathematics 201,73.29,71.4,9,1,70.52,74.21,10,4,0
768,Computer Science 101,71.18,71.4,11,3,75.44,69.11,0,1,0
768,English Literature,71.47,71.4,9,1,63.95,78.39,5,4,2
768,Chemistry 201,72.83,71.4,9,2,71.84,64.5,0,2,0
768,Biology 101,68.57,71.4,12,2,74.52,73.42,1,1,0
769,Chemistry 201,62.13,61.35,12,1,64.23,57.87,3,3,0
769,Biology 101,63.26,61.35,11,0,55.19,68.97,5,4,0
769,Physics 101,67.87,61.35,9,0,67.01,65.24,10,2,1
769,Computer Science 101,62.14,61.35,9,1,55.96,67.01,1,3,0
770,Mathematics 201,89.86,89.96,9,5,84.57,83.28,8,6,2
770,Chemistry 201,90.7,89.96,8,4,80.51,95.8,6,3,1
770,English Literature,87.03,89.96,12,3,99.3,88.32,4,5,0
770,Computer Science 101,86.14,89.96,8,3,83.78,97.02,5,2,1
771,Computer Science 101,85.32,79.92,8,1,83.14,73.67,2,1,2
771,English Literature,81.12,79.92,8,1,72.99,81.94,5,3,0
771,Physics 101,77.62,79.92,9,2,72.48,77.27,8,2,0
771,Mathematics 201,80.89,79.92,9,1,76.24,82.17,2,0,1
771,Biology 101,84.72,79.92,10,2,89.05,74.72,6,0,1
772,Chemistry 201,75.38,77.44,8,1,79.97,82.31,4,0,0
772,Mathematics 201,81.91,77.44,12,1,73.03,71.94,4,1,1
772,Physics 101,77.34,77.44,9,3,79.25,86.66,9,6,2
772,Computer Science 101,78.61,77.44,9,3,87.28,73.35,5,5,1
773,English Literature,82.2,85.7,11,4,89.7,85.33,5,0,0
773,Computer Science 101,87.62,85.7,8,3,79.69,88.61,4,3,0
773,Chemistry 201,81.42,85.7,8,3,87.65,89.46,3,3,1
773,Mathematics 201,87.07,85.7,10,5,91.69,88.28,5,6,2
774,Biology 101,96.09,93.85,11,3,87.27,89.38,6,1,1
774,Computer Science 101,90.86,93.85,11,5,100,87.45,6,2,1
774,Mathematics 201,97.35,93.85,11,3,91.12,98.89,4,1,0
774,Physics 101,93.89,93.85,12,3,93.98,96.87,2,3,0
775,Physics 101,71.43,74.19,9,1,71.1,79.33,2,3,1
775,Chemistry 201,76.73,74.19,8,2,75.69,75.79,1,5,1
775,Mathematics 201,70.23,74.19,11,3,74.58,82.5,10,3,2
775,Biology 101,73.85,74.19,8,2,83.43,72.93,5,2,1
775,Computer Science 101,71.6,74.19,8,1,66.66,73.32,7,5,1
776,Physics 101,92.01,89.77,11,3,88.42,88.78,5,0,2
776,Mathematics 201,86.76,89.77,8,4,93.29,93.37,4,4,2
776,Computer Science 101,85.28,89.77,11,4,91.22,90.78,7,6,0
776,English Literature,90.29,89.77,9,3,86.01,81.15,6,0,0
777,Mathematics 201,81.49,80.08,9,3,88.74,76.72,5,0,0
777,Computer Science 101,82.78,80.08,9,3,86.31,82.57,7,6,0
777,Physics 101,73.62,80.08,10,3,79.93,73.69,10,6,1
777,Chemistry 201,82.37,80.08,12,4,89.59,86.17,1,0,2
777,Biology 101,73.57,80.08,8,3,70.64,80.81,10,2,1
778,Biology 101,74.96,80.78,8,4,76.96,78.97,2,5,1
778,English Literature,80.31,80.78,9,3,87.71,77.41,4,5,2
778,Mathematics 201,83.33,80.78,12,3,86.34,82.74,0,3,0
778,Chemistry 201,81.48,80.78,9,4,89.36,86.0,9,3,0
778,Computer Science 101,75.97,80.78,8,4,82.43,78.06,2,2,1
779,Computer Science 101,75.97,73.85,10,2,83.11,83.41,10,6,1
779,Chemistry 201,78.41,73.85,12,2,73.16,78.37,5,6,2
779,English Literature,77.5,73.85,10,1,77.2,73.4,6,2,1
779,Biology 101,80.67,73.85,8,2,70.99,77.92,6,2,0
780,English Literature,70.66,74.9,11,2,73.77,71.72,4,6,1
780,Biology 101,73.35,74.9,9,1,78.48,76.17,4,1,0
780,Mathematics 201,78.04,74.9,10,3,79.98,76.37,0,2,1
780,Chemistry 201,78.65,74.9,9,3,81.59,71.97,4,1,1
